id;magnitude;type;Columna1;date;time;updated;url;detailUrl;felt;cdi;mmi;alert;status;tsunami;sig;net;code;ids;sources;types;nst;dmin;rms;gap;magType;geometryType;depth;latitude;longitude;place;distanceKM;placeOnly;location;continent;country;locality;what3words;timezone;locationDetails
nn00882856;43;earthquake;M 4.3 - 16 km ENE of Walker Lake, Nevada;23-08-2024 15:31;1,72443E+12;1,72482E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nn00882856;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882856&format=geojson;30;4;4;green;reviewed;0;297;nn;00882856;,us7000n90a,nn00882856,;,us,nn,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;13;68;1639;4124;ml;Point;55;386847;-118564;16 km ENE of Walker Lake, Nevada;16;ENE of Walker Lake, Nevada;Walker Lake, Nevada;North America;United States of America (the);Hawthorne;principled.ocean.pronounced;-420;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89086', 'wikidataId': '', 'name': '32-021-94434', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3', 'wikidataId': 'Q1227', 'name': 'Nevada', 'description': 'state of the United States of America', 'geonameId': '5509151', 'adminLevel': '4'}, {'id': '126', 'wikidataId': 'Q203022', 'name': 'Mineral County', 'description': 'county in Nevada, United States', 'geonameId': '5508393', 'adminLevel': '6'}, {'id': '79036', 'wikidataId': 'Q1776138', 'name': 'Hawthorne', 'description': 'census-designated place in Nevada, United States', 'geonameId': '5505321', 'adminLevel': '8'}]"
us7000n90a;43;earthquake;M 4.3 - 20 km ENE of Walker Lake, Nevada;23-08-2024 15:31;1,72443E+12;1,72443E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n90a;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000n90a.geojson;9;4;4;green;reviewed;0;288;us;7000n90a;,us7000n90a,;,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;32;332;71;88;mwr;Point;5;387101;-118532;20 km ENE of Walker Lake, Nevada;20;ENE of Walker Lake, Nevada;Walker Lake, Nevada;North America;United States of America (the);Hawthorne;stints.pollution.hottest;-420;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89086', 'wikidataId': '', 'name': '32-021-94434', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3', 'wikidataId': 'Q1227', 'name': 'Nevada', 'description': 'state of the United States of America', 'geonameId': '5509151', 'adminLevel': '4'}, {'id': '126', 'wikidataId': 'Q203022', 'name': 'Mineral County', 'description': 'county in Nevada, United States', 'geonameId': '5508393', 'adminLevel': '6'}, {'id': '79036', 'wikidataId': 'Q1776138', 'name': 'Hawthorne', 'description': 'census-designated place in Nevada, United States', 'geonameId': '5505321', 'adminLevel': '8'}]"
nn00882850;33;earthquake;M 3.3 - 17 km E of Walker Lake, Nevada;23-08-2024 14:51;1,72442E+12;1,72481E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nn00882850;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882850&format=geojson;3;3;3;green;reviewed;0;168;nn;00882850;,nn00882850,us7000n8zu,;,nn,us,;,dyfi,origin,phase-data,shakemap,;16;59;172;4896;ml;Point;47;386808;-11855;17 km E of Walker Lake, Nevada;17;E of Walker Lake, Nevada;Walker Lake, Nevada;North America;United States of America (the);Hawthorne;extend.equal.dozes;-420;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89086', 'wikidataId': '', 'name': '32-021-94434', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3', 'wikidataId': 'Q1227', 'name': 'Nevada', 'description': 'state of the United States of America', 'geonameId': '5509151', 'adminLevel': '4'}, {'id': '126', 'wikidataId': 'Q203022', 'name': 'Mineral County', 'description': 'county in Nevada, United States', 'geonameId': '5508393', 'adminLevel': '6'}, {'id': '79036', 'wikidataId': 'Q1776138', 'name': 'Hawthorne', 'description': 'census-designated place in Nevada, United States', 'geonameId': '5505321', 'adminLevel': '8'}]"
nn00882840;3;earthquake;M 3.0 - 17 km ENE of Walker Lake, Nevada;23-08-2024 13:43;1,72442E+12;1,72482E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nn00882840;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882840&format=geojson;2;2;3;green;reviewed;0;139;nn;00882840;,nn00882840,us7000n8zg,;,nn,us,;,dyfi,origin,phase-data,shakemap,;15;64;1847;924;ml;Point;6;386871;-118561;17 km ENE of Walker Lake, Nevada;17;ENE of Walker Lake, Nevada;Walker Lake, Nevada;North America;United States of America (the);Hawthorne;corners.loosens.briskly;-420;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89086', 'wikidataId': '', 'name': '32-021-94434', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3', 'wikidataId': 'Q1227', 'name': 'Nevada', 'description': 'state of the United States of America', 'geonameId': '5509151', 'adminLevel': '4'}, {'id': '126', 'wikidataId': 'Q203022', 'name': 'Mineral County', 'description': 'county in Nevada, United States', 'geonameId': '5508393', 'adminLevel': '6'}, {'id': '79036', 'wikidataId': 'Q1776138', 'name': 'Hawthorne', 'description': 'census-designated place in Nevada, United States', 'geonameId': '5505321', 'adminLevel': '8'}]"
tx2024qnpx;39;earthquake;M 3.9 - 57 km S of Whites City, New Mexico;23-08-2024 3:21;1,72438E+12;1,72487E+12;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024qnpx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024qnpx&format=geojson;3;3;5;green;reviewed;0;235;tx;2024qnpx;,us7000n8wd,tx2024qnpx,;,us,tx,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;36;0;1;66;ml;Point;60999;31656;-104457;57 km S of Whites City, New Mexico;57;S of Whites City, New Mexico;Whites City, New Mexico;North America;United States of America (the);Van Horn;pioneered.keyboards.cracked;-300;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89129', 'wikidataId': '', 'name': '48-109-94015', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '161', 'wikidataId': 'Q1439', 'name': 'Texas', 'description': 'State in the southern United States', 'geonameId': '4736286', 'adminLevel': '4'}, {'id': '162', 'wikidataId': 'Q108607', 'name': 'Culberson County', 'description': 'county in Texas, United States', 'geonameId': '5519788', 'adminLevel': '6'}, {'id': '87565', 'wikidataId': 'Q976246', 'name': 'Van Horn', 'description': 'town in and the seat of Culberson County, Texas, United States', 'geonameId': '5532924', 'adminLevel': '8'}]"
us7000n8wd;42;earthquake;M 4.2 - 62 km S of Whites City, New Mexico;23-08-2024 3:21;1,72438E+12;1,72438E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n8wd;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000n8wd.geojson;1;1;4;green;reviewed;0;271;us;7000n8wd;,us7000n8wd,;,us,;,dyfi,losspager,origin,phase-data,shakemap,;41;7;5;66;ml;Point;5;316187;-104443;62 km S of Whites City, New Mexico;62;S of Whites City, New Mexico;Whites City, New Mexico;North America;United States of America (the);Van Horn;feather.love.editions;-300;"[{'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '89129', 'wikidataId': '', 'name': '48-109-94015', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '161', 'wikidataId': 'Q1439', 'name': 'Texas', 'description': 'State in the southern United States', 'geonameId': '4736286', 'adminLevel': '4'}, {'id': '162', 'wikidataId': 'Q108607', 'name': 'Culberson County', 'description': 'county in Texas, United States', 'geonameId': '5519788', 'adminLevel': '6'}, {'id': '87565', 'wikidataId': 'Q976246', 'name': 'Van Horn', 'description': 'town in and the seat of Culberson County, Texas, United States', 'geonameId': '5532924', 'adminLevel': '8'}]"
uu80078591;329;earthquake;M 3.3 - 13 km NE of Hildale, Utah;15-08-2024 18:02;1,72374E+12;1,72572E+12;https://earthquake.usgs.gov/earthquakes/eventpage/uu80078591;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80078591&format=geojson;12;3;3;green;reviewed;0;170;uu;80078591;,uu80078591,us7000n782,;,uu,us,;,dyfi,moment-tensor,origin,phase-data,shakemap,;28;6768;25;92;ml;Point;923;370675;-112864;13 km NE of Hildale, Utah;13;NE of Hildale, Utah;Hildale, Utah;North America;United States of America (the);Kanab;disrupting.bribed.readjust;-360;"[{'id': '85369', 'wikidataId': 'Q15672', 'name': 'Four Corners', 'description': 'region of the United States consisting of the southwestern corner of Colorado, northwestern corner of New Mexico, northeastern corner of Arizona and southeastern corner of Utah', 'geonameId': '5539379', 'adminLevel': '0'}, {'id': '89278', 'wikidataId': '', 'name': '49-025-91591', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '2994', 'wikidataId': '', 'name': '84741', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87162', 'wikidataId': '', 'name': 'America/Denver', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '694', 'wikidataId': 'Q829', 'name': 'Utah', 'description': 'state of the United States of America', 'geonameId': '5549030', 'adminLevel': '4'}, {'id': '2261', 'wikidataId': 'Q26628', 'name': 'Kane County', 'description': 'county in southern Utah, United States', 'geonameId': '5541473', 'adminLevel': '6'}, {'id': '80705', 'wikidataId': 'Q130069', 'name': 'Kanab', 'description': 'city in and county seat of Kane County, Utah, United States', 'geonameId': '5541458', 'adminLevel': '8'}]"
ci40703159;361;earthquake;M 3.6 - 6 km NW of Lakeland Village, CA;15-08-2024 16:39;1,72374E+12;1,72617E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ci40703159;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40703159&format=geojson;3877;4;4;green;reviewed;0;610;ci;40703159;,ew1723739970,ci40703159,us7000n76k,;,ew,ci,us,;,dyfi,focal-mechanism,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,;158;3404;26;33;mw;Point;838;336777;-117391;6 km NW of Lakeland Village, CA;6;NW of Lakeland Village, CA;Lakeland Village, CA;North America;United States of America (the);Lake Elsinore;tested.rounded.activates;-420;"[{'id': '93478', 'wikidataId': 'Q844837', 'name': 'Southern California', 'description': 'American geographic and cultural region', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87552', 'wikidataId': '', 'name': 'Elsinore Valley', 'description': '', 'geonameId': '12522855', 'adminLevel': '0'}, {'id': '89133', 'wikidataId': '', 'name': '06-065-90880', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '1253', 'wikidataId': '', 'name': '92530', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '90578', 'wikidataId': '', 'name': '06-39598', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '46', 'wikidataId': 'Q99', 'name': 'California', 'description': 'state of the United States of America', 'geonameId': '5332921', 'adminLevel': '4'}, {'id': '52', 'wikidataId': 'Q108111', 'name': 'Riverside County', 'description': 'county in California, United States', 'geonameId': '5387890', 'adminLevel': '6'}, {'id': '1252', 'wikidataId': 'Q948102', 'name': 'Lake Elsinore', 'description': 'city in Riverside County, California', 'geonameId': '5364499', 'adminLevel': '8'}]"
nn00882322;44;earthquake;M 4.4 - 8 km NW of Indian Springs, Nevada;14-08-2024 3:06;1,7236E+12;1,72586E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nn00882322;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00882322&format=geojson;544;4;4;green;reviewed;0;526;nn;00882322;,us6000njzb,nn00882322,;,us,nn,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;43;19;1326;4407;ml;Point;132;3661;-115727;8 km NW of Indian Springs, Nevada;8;NW of Indian Springs, Nevada;Indian Springs, Nevada;North America;United States of America (the);Las Vegas;babysat.cultivated.outbound;-420;"[{'id': '89212', 'wikidataId': '', 'name': '32-003-94182', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '80706', 'wikidataId': 'Q5263981', 'name': 'Desert National Wildlife Range', 'description': 'wildlife refuge in Clark, Nye, and Lincoln counties in Nevada, United States', 'geonameId': '5502916', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3', 'wikidataId': 'Q1227', 'name': 'Nevada', 'description': 'state of the United States of America', 'geonameId': '5509151', 'adminLevel': '4'}, {'id': '1351', 'wikidataId': 'Q108403', 'name': 'Clark County', 'description': 'county in Nevada, United States', 'geonameId': '5501879', 'adminLevel': '6'}, {'id': '7670', 'wikidataId': 'Q23768', 'name': 'Las Vegas', 'description': 'city in and county seat of Clark County, Nevada, United States', 'geonameId': '5506956', 'adminLevel': '8'}]"
us6000njzb;41;earthquake;M 4.1 - 7 km NNW of Indian Springs, Nevada;14-08-2024 3:06;1,7236E+12;1,72361E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000njzb;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000njzb.geojson;110;4;4;green;reviewed;0;306;us;6000njzb;,us6000njzb,;,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;47;463;65;28;ml;Point;19877;36633;-115709;7 km NNW of Indian Springs, Nevada;7;NNW of Indian Springs, Nevada;Indian Springs, Nevada;North America;United States of America (the);Las Vegas;slogs.flips.etch;-420;"[{'id': '89212', 'wikidataId': '', 'name': '32-003-94182', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '80706', 'wikidataId': 'Q5263981', 'name': 'Desert National Wildlife Range', 'description': 'wildlife refuge in Clark, Nye, and Lincoln counties in Nevada, United States', 'geonameId': '5502916', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87146', 'wikidataId': '', 'name': 'America/Los_Angeles', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3', 'wikidataId': 'Q1227', 'name': 'Nevada', 'description': 'state of the United States of America', 'geonameId': '5509151', 'adminLevel': '4'}, {'id': '1351', 'wikidataId': 'Q108403', 'name': 'Clark County', 'description': 'county in Nevada, United States', 'geonameId': '5501879', 'adminLevel': '6'}, {'id': '7670', 'wikidataId': 'Q23768', 'name': 'Las Vegas', 'description': 'city in and county seat of Clark County, Nevada, United States', 'geonameId': '5506956', 'adminLevel': '8'}]"
